"category","reason","user_txId","user_timestamp","user_asset","user_quantity","user_type","exchange_txId","exchange_timestamp","exchange_asset","exchange_quantity","exchange_type"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1262","2024-07-29T22:24:12.000Z","MATIC",3355.81,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1389","2024-07-30T12:08:26.000Z","UNI",24.0138,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1241","2024-07-30T16:12:41.000Z","LINK",48.7353,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1348","2024-08-02T18:45:07.000Z","ADA",3493.35,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1131","2024-08-02T20:21:22.000Z","UNI",39.9858,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1459","2024-08-03T04:11:07.000Z","AVAX",43.315,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1515","2024-08-03T08:56:37.000Z","LINK",20.7579,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1407","2024-08-03T21:09:36.000Z","SOL",24.3848,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1340","2024-08-04T05:54:13.000Z","UNI",43.9977,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1343","2024-08-04T19:17:20.000Z","SOL",40.3082,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1524","2024-08-06T21:35:33.000Z","UNI",29.1756,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1042","2024-08-07T21:17:48.000Z","BTC",1.54883,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1364","2024-08-08T03:09:57.000Z","SOL",4.226,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1147","2024-08-08T03:49:54.000Z","BTC",0.73413,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1426","2024-08-08T05:49:36.000Z","XRP",1648.18,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1067","2024-08-09T09:26:43.000Z","DOT",33.8982,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1457","2024-08-10T08:06:04.000Z","MATIC",1278.9,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1378","2024-08-10T12:03:27.000Z","DOT",38.9805,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1516","2024-08-10T19:05:02.000Z","DOT",40.9384,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1418","2024-08-10T19:16:57.000Z","UNI",26.9846,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1300","2024-08-11T02:11:28.000Z","LINK",46.6916,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1110","2024-08-11T07:39:58.000Z","SOL",31.9297,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1191","2024-08-11T07:59:59.000Z","ETH",5.2582,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1406","2024-08-11T14:34:50.000Z","MATIC",3482.51,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1203","2024-08-11T23:27:51.000Z","BTC",1.09111,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1384","2024-08-12T00:35:02.000Z","DOT",48.4394,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1123","2024-08-12T04:00:40.000Z","UNI",29.3974,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1401","2024-08-12T14:16:21.000Z","BTC",1.76213,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1007","2024-08-12T14:18:43.000Z","LINK",14.7296,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1292","2024-08-12T16:56:34.000Z","BTC",1.49268,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1465","2024-08-13T22:10:28.000Z","LINK",20.7115,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1104","2024-08-14T05:29:27.000Z","ETH",4.4206,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1475","2024-08-14T12:39:04.000Z","ADA",697.04,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1039","2024-08-15T05:55:47.000Z","LINK",3.1418,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1541","2024-08-15T08:48:54.000Z","XRP",1130.13,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1124","2024-08-15T16:40:03.000Z","SOL",23.578,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1403","2024-08-16T08:16:49.000Z","LINK",48.2992,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1444","2024-08-16T11:37:28.000Z","SOL",38.16,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1085","2024-08-18T05:50:25.000Z","AVAX",45.9851,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1400","2024-08-18T08:44:00.000Z","DOT",19.8396,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1506","2024-08-19T01:45:57.000Z","LINK",47.0975,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1221","2024-08-19T11:11:10.000Z","MATIC",1585.65,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1075","2024-08-19T15:01:04.000Z","AVAX",6.7536,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1062","2024-08-20T01:26:49.000Z","XRP",933.91,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1282","2024-08-20T10:16:42.000Z","ADA",1114.96,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1370","2024-08-23T09:34:53.000Z","MATIC",315.8,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1113","2024-08-23T20:17:24.000Z","XRP",471.65,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1276","2024-08-23T23:29:00.000Z","BTC",0.39604,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1155","2024-08-24T03:15:21.000Z","AVAX",41.6587,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1192","2024-08-24T21:14:38.000Z","DOT",42.2732,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1314","2024-08-25T15:30:31.000Z","XRP",2860.52,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1253","2024-08-27T03:49:52.000Z","MATIC",2263.29,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1213","2024-08-27T05:17:37.000Z","BTC",0.14317,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1236","2024-08-27T08:27:41.000Z","AVAX",34.834,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1144","2024-08-28T04:08:21.000Z","MATIC",3152.66,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1148","2024-08-29T01:07:09.000Z","SOL",8.5822,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1055","2024-08-29T09:59:04.000Z","ADA",3351.32,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1436","2024-09-01T07:07:48.000Z","BTC",1.52619,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1399","2024-09-01T22:47:29.000Z","SOL",16.6164,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1481","2024-09-02T08:03:25.000Z","BTC",0.22022,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1422","2024-09-03T10:50:19.000Z","XRP",3157.67,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1371","2024-09-03T15:27:15.000Z","UNI",19.8955,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1534","2024-09-04T03:26:55.000Z","MATIC",3537.94,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1363","2024-09-04T15:55:20.000Z","BTC",0.23466,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1051","2024-09-04T19:19:37.000Z","XRP",268.23,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1254","2024-09-04T23:02:51.000Z","XRP",3215.37,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1149","2024-09-05T02:42:07.000Z","AVAX",45.6502,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1304","2024-09-05T03:04:27.000Z","UNI",12.0402,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1319","2024-09-05T10:13:15.000Z","LINK",46.163,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1267","2024-09-05T20:18:41.000Z","ETH",6.7551,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1273","2024-09-06T11:46:55.000Z","BTC",2.06327,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1172","2024-09-06T14:07:08.000Z","ETH",14.2357,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1391","2024-09-07T21:07:35.000Z","MATIC",873.38,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1132","2024-09-08T22:05:30.000Z","ADA",4961.67,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1306","2024-09-10T00:27:36.000Z","SOL",20.4047,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1184","2024-09-10T03:58:58.000Z","ETH",11.8985,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1503","2024-09-10T04:28:33.000Z","MATIC",2752.82,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1307","2024-09-10T16:51:53.000Z","XRP",1639.78,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1456","2024-09-12T00:35:51.000Z","BTC",1.38261,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1302","2024-09-12T03:06:09.000Z","XRP",258.23,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1190","2024-09-12T10:13:33.000Z","MATIC",562.82,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1069","2024-09-13T05:56:02.000Z","ADA",2580.31,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1545","2024-09-13T21:35:19.000Z","ADA",4503.45,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1508","2024-09-13T22:13:07.000Z","BTC",0.25404,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1225","2024-09-14T10:37:39.000Z","ETH",7.6203,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1197","2024-09-14T10:42:56.000Z","SOL",37.7464,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1220","2024-09-15T02:18:47.000Z","UNI",43.6767,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1240","2024-09-15T09:23:21.000Z","DOT",0.1781,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1186","2024-09-15T16:15:16.000Z","AVAX",19.9966,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1047","2024-09-16T17:56:10.000Z","XRP",3077.8,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1188","2024-09-17T13:58:34.000Z","MATIC",4068.26,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1125","2024-09-17T15:05:49.000Z","AVAX",48.4559,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1402","2024-09-17T20:23:25.000Z","LINK",9.4293,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1026","2024-09-18T05:34:34.000Z","LINK",37.7877,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1163","2024-09-18T11:40:13.000Z","BTC",0.66188,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1326","2024-09-18T15:38:58.000Z","SOL",25.7111,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1070","2024-09-18T15:54:36.000Z","LINK",33.2263,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1387","2024-09-18T17:36:22.000Z","ADA",2220.35,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1332","2024-09-18T22:28:25.000Z","ADA",4182.37,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1297","2024-09-19T20:33:06.000Z","MATIC",4785.59,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1150","2024-09-20T12:47:28.000Z","XRP",3350.86,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1550","2024-09-21T08:22:42.000Z","XRP",533.14,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1330","2024-09-22T12:30:29.000Z","DOT",22.482,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1478","2024-09-22T17:00:21.000Z","UNI",21.7145,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1011","2024-09-24T15:08:03.000Z","SOL",23.1668,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1151","2024-09-25T11:11:17.000Z","ETH",6.6315,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1527","2024-09-25T13:03:16.000Z","UNI",34.0726,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1495","2024-09-26T17:27:05.000Z","AVAX",32.4941,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1079","2024-09-26T21:04:51.000Z","MATIC",4470.48,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1341","2024-09-27T19:03:53.000Z","MATIC",4710.85,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1488","2024-09-30T13:39:21.000Z","MATIC",4040.74,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1431","2024-09-30T15:56:28.000Z","XRP",3643.64,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1117","2024-10-01T22:18:21.000Z","AVAX",34.4996,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1028","2024-10-02T06:33:20.000Z","BTC",1.47118,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1373","2024-10-04T07:39:11.000Z","DOT",4.3761,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1287","2024-10-04T12:09:29.000Z","UNI",25.5052,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1239","2024-10-06T10:19:06.000Z","AVAX",29.8773,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1102","2024-10-07T00:34:56.000Z","XRP",2801.17,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1354","2024-10-07T02:48:31.000Z","AVAX",23.0954,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1501","2024-10-07T03:44:28.000Z","ADA",1285.23,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1439","2024-10-07T10:52:53.000Z","ADA",1420.99,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1226","2024-10-07T10:54:45.000Z","UNI",6.6393,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1019","2024-10-07T19:23:08.000Z","ETH",4.4096,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1369","2024-10-08T14:41:37.000Z","LINK",16.6533,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1084","2024-10-08T14:51:34.000Z","DOT",24.3335,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1386","2024-10-09T19:07:11.000Z","UNI",49.8635,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1032","2024-10-10T04:26:33.000Z","BTC",1.68374,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1037","2024-10-11T01:48:10.000Z","XRP",4636.26,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1424","2024-10-11T05:46:45.000Z","MATIC",2930.68,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1494","2024-10-11T19:00:56.000Z","DOT",29.3422,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1001","2024-10-13T09:24:33.000Z","BTC",1.85413,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1206","2024-10-17T00:24:17.000Z","DOT",29.4847,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1536","2024-10-18T05:49:25.000Z","AVAX",29.3853,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1088","2024-10-18T06:24:43.000Z","DOT",12.6883,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1367","2024-10-19T12:31:11.000Z","MATIC",127.51,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1227","2024-10-19T13:47:38.000Z","DOT",18.2785,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1089","2024-10-20T06:57:46.000Z","MATIC",1159.9,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1347","2024-10-20T07:52:19.000Z","BTC",0.53031,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1286","2024-10-20T13:47:07.000Z","DOT",18.7226,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1129","2024-10-22T12:37:30.000Z","ADA",2616.27,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1145","2024-10-22T16:09:33.000Z","XRP",4987.26,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1277","2024-10-22T18:54:41.000Z","MATIC",3684.29,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1321","2024-10-23T06:02:46.000Z","UNI",18.7439,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1115","2024-10-23T14:13:30.000Z","UNI",49.5026,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1280","2024-10-23T17:48:24.000Z","MATIC",4672.07,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1353","2024-10-23T20:02:12.000Z","ADA",2521.54,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1486","2024-10-24T02:27:34.000Z","ADA",1369.31,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1200","2024-10-24T03:29:44.000Z","UNI",2.8336,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1077","2024-10-24T18:54:03.000Z","AVAX",22.5585,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1091","2024-10-25T05:00:30.000Z","UNI",47.3931,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1156","2024-10-25T10:20:45.000Z","ADA",3201.26,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1018","2024-10-25T20:51:33.000Z","LINK",43.0529,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1243","2024-10-26T23:54:50.000Z","BTC",0.89338,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1301","2024-10-27T14:28:54.000Z","DOT",44.7984,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1229","2024-10-29T13:38:30.000Z","MATIC",3407.62,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1073","2024-10-29T16:24:14.000Z","BTC",2.23176,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1537","2024-10-30T05:32:37.000Z","ETH",4.2832,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1411","2024-10-30T14:01:33.000Z","ADA",1495.85,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1427","2024-10-31T19:22:55.000Z","MATIC",4476.07,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1522","2024-11-01T20:10:59.000Z","DOT",27.6475,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1173","2024-11-02T00:10:03.000Z","BTC",0.1274,"TRANSFER_IN"
